日期,细分代码,细分名称,房晚,房晚占比,客房收入,平均ADR
2025-12-15,LNG,长住客,4,2.1,1366.0,342.0
2025-12-16,FIT-WI,上门散客,14,7.5,8549.0,611.0
2025-12-16,FIT-DIR,官网小程序直销,34,18.2,18550.0,546.0
2025-12-16,FIT-OTA,OTA散客,63,33.7,31750.0,504.0
2025-12-16,CORP,协议公司客户,38,20.3,16166.0,425.0
2025-12-16,LOY,会员忠诚计划,22,11.8,10816.0,492.0
2025-12-16,GRP,团队旅游会议,16,8.6,5738.0,359.0
2025-12-16,LNG,长住客,4,2.1,1275.0,319.0
2025-12-17,FIT-WI,上门散客,14,7.2,8745.0,625.0
2025-12-17,FIT-DIR,官网小程序直销,36,18.6,20990.0,583.0
2025-12-17,FIT-OTA,OTA散客,61,31.4,31823.0,522.0
2025-12-17,CORP,协议公司客户,40,20.6,18866.0,472.0
2025-12-17,LOY,会员忠诚计划,23,11.9,11654.0,507.0
2025-12-17,GRP,团队旅游会议,14,7.2,5672.0,405.0
2025-12-17,LNG,长住客,4,2.1,1357.0,339.0
2025-12-18,FIT-WI,上门散客,17,8.9,10950.0,644.0
2025-12-18,FIT-DIR,官网小程序直销,35,18.2,19918.0,569.0
2025-12-18,FIT-OTA,OTA散客,55,28.6,28347.0,515.0
2025-12-18,CORP,协议公司客户,39,20.3,17556.0,450.0
2025-12-18,LOY,会员忠诚计划,21,10.9,11239.0,535.0
2025-12-18,GRP,团队旅游会议,14,7.3,5721.0,409.0
2025-12-18,LNG,长住客,4,2.1,1363.0,341.0
2025-12-19,FIT-WI,上门散客,18,7.9,12029.0,668.0
2025-12-19,FIT-DIR,官网小程序直销,39,17.0,24769.0,635.0
2025-12-19,FIT-OTA,OTA散客,69,30.1,39346.0,570.0
2025-12-19,CORP,协议公司客户,54,23.6,26979.0,500.0
2025-12-19,LOY,会员忠诚计划,29,12.7,15998.0,552.0
2025-12-19,GRP,团队旅游会议,18,7.9,7465.0,415.0
2025-12-19,LNG,长住客,5,2.2,1737.0,347.0
2025-12-20,FIT-WI,上门散客,21,8.6,15372.0,732.0
2025-12-20,FIT-DIR,官网小程序直销,42,17.1,27479.0,654.0
2025-12-20,FIT-OTA,OTA散客,74,30.2,44220.0,598.0
2025-12-20,CORP,协议公司客户,59,24.1,30834.0,523.0
2025-12-20,LOY,会员忠诚计划,29,11.8,17248.0,595.0
2025-12-20,GRP,团队旅游会议,21,8.6,9553.0,455.0
2025-12-20,LNG,长住客,5,2.0,1964.0,393.0
2025-12-21,FIT-WI,上门散客,18,8.3,11862.0,659.0
2025-12-21,FIT-DIR,官网小程序直销,38,17.5,21547.0,567.0
2025-12-21,FIT-OTA,OTA散客,61,28.1,31380.0,514.0
2025-12-21,CORP,协议公司客户,52,24.0,24229.0,466.0
2025-12-21,LOY,会员忠诚计划,24,11.1,12827.0,534.0
2025-12-21,GRP,团队旅游会议,17,7.8,6996.0,412.0
2025-12-21,LNG,长住客,4,1.8,1378.0,345.0
2025-12-22,FIT-WI,上门散客,16,8.7,9676.0,605.0
2025-12-22,FIT-DIR,官网小程序直销,28,15.3,16134.0,576.0
2025-12-22,FIT-OTA,OTA散客,53,29.0,26471.0,499.0
2025-12-22,CORP,协议公司客户,41,22.4,17720.0,432.0
2025-12-22,LOY,会员忠诚计划,22,12.0,10586.0,481.0
2025-12-22,GRP,团队旅游会议,15,8.2,5936.0,396.0
2025-12-22,LNG,长住客,4,2.2,1269.0,317.0
2025-12-23,FIT-WI,上门散客,16,8.3,9761.0,610.0
2025-12-23,FIT-DIR,官网小程序直销,31,16.1,16893.0,545.0
2025-12-23,FIT-OTA,OTA散客,63,32.8,32335.0,513.0
2025-12-23,CORP,协议公司客户,46,24.0,20388.0,443.0
2025-12-23,LOY,会员忠诚计划,23,12.0,11968.0,520.0
2025-12-23,GRP,团队旅游会议,15,7.8,5956.0,397.0
2025-12-23,LNG,长住客,4,2.1,1273.0,318.0
2025-12-24,FIT-WI,上门散客,15,7.6,9127.0,608.0
2025-12-24,FIT-DIR,官网小程序直销,34,17.3,19729.0,580.0
2025-12-24,FIT-OTA,OTA散客,65,33.0,33852.0,521.0
2025-12-24,CORP,协议公司客户,44,22.3,19679.0,447.0
2025-12-24,LOY,会员忠诚计划,25,12.7,13102.0,524.0
2025-12-24,GRP,团队旅游会议,15,7.6,5687.0,379.0
2025-12-24,LNG,长住客,4,2.0,1338.0,334.0
2025-12-25,FIT-WI,上门散客,15,7.5,8929.0,595.0
2025-12-25,FIT-DIR,官网小程序直销,33,16.4,17845.0,541.0
2025-12-25,FIT-OTA,OTA散客,68,33.8,35022.0,515.0
2025-12-25,CORP,协议公司客户,41,20.4,18312.0,447.0
2025-12-25,LOY,会员忠诚计划,23,11.4,10996.0,478.0
2025-12-25,GRP,团队旅游会议,15,7.5,5421.0,361.0
2025-12-25,LNG,长住客,4,2.0,1280.0,320.0
2025-12-26,FIT-WI,上门散客,18,7.7,11666.0,648.0
2025-12-26,FIT-DIR,官网小程序直销,42,18.0,25488.0,607.0
2025-12-26,FIT-OTA,OTA散客,72,30.9,38525.0,535.0
2025-12-26,CORP,协议公司客户,55,23.6,27275.0,496.0
2025-12-26,LOY,会员忠诚计划,26,11.2,13796.0,531.0
2025-12-26,GRP,团队旅游会议,20,8.6,8150.0,407.0
2025-12-26,LNG,长住客,5,2.1,1797.0,359.0
2025-12-27,FIT-WI,上门散客,23,8.6,15650.0,680.0
2025-12-27,FIT-DIR,官网小程序直销,45,16.9,27573.0,613.0
2025-12-27,FIT-OTA,OTA散客,78,29.3,46085.0,591.0
2025-12-27,CORP,协议公司客户,57,21.4,27653.0,485.0
2025-12-27,LOY,会员忠诚计划,30,11.3,16863.0,562.0
2025-12-27,GRP,团队旅游会议,23,8.6,9591.0,417.0
2025-12-27,LNG,长住客,5,1.9,1864.0,373.0
2025-12-28,FIT-WI,上门散客,19,8.7,11645.0,613.0
2025-12-28,FIT-DIR,官网小程序直销,36,16.4,19777.0,549.0
2025-12-28,FIT-OTA,OTA散客,69,31.5,36533.0,529.0
2025-12-28,CORP,协议公司客户,48,21.9,21887.0,456.0
2025-12-28,LOY,会员忠诚计划,24,11.0,11804.0,492.0
2025-12-28,GRP,团队旅游会议,19,8.7,7129.0,375.0
2025-12-28,LNG,长住客,5,2.3,1676.0,335.0
2025-12-29,FIT-WI,上门散客,15,8.0,8928.0,595.0
2025-12-29,FIT-DIR,官网小程序直销,33,17.6,18166.0,550.0
2025-12-29,FIT-OTA,OTA散客,61,32.6,30816.0,505.0
2025-12-29,CORP,协议公司客户,43,23.0,19409.0,451.0
2025-12-29,LOY,会员忠诚计划,24,12.8,11405.0,475.0
2025-12-29,GRP,团队旅游会议,15,8.0,5650.0,377.0
2025-12-29,LNG,长住客,4,2.1,1317.0,329.0
2025-12-30,FIT-WI,上门散客,16,7.8,10017.0,626.0
2025-12-30,FIT-DIR,官网小程序直销,32,15.6,18469.0,577.0
2025-12-30,FIT-OTA,OTA散客,60,29.3,31036.0,517.0
2025-12-30,CORP,协议公司客户,44,21.5,18877.0,429.0
2025-12-30,LOY,会员忠诚计划,25,12.2,11940.0,478.0
2025-12-30,GRP,团队旅游会议,15,7.3,5938.0,396.0
2025-12-30,LNG,长住客,4,2.0,1280.0,320.0
2025-12-31,FIT-WI,上门散客,17,8.2,11036.0,649.0
2025-12-31,FIT-DIR,官网小程序直销,38,18.4,22236.0,585.0
2025-12-31,FIT-OTA,OTA散客,61,29.5,30891.0,506.0
2025-12-31,CORP,协议公司客户,41,19.8,19219.0,469.0
2025-12-31,LOY,会员忠诚计划,27,13.0,13545.0,502.0
2025-12-31,GRP,团队旅游会议,17,8.2,6451.0,379.0
2025-12-31,LNG,长住客,4,1.9,1386.0,346.0
